Flow,o,d,pro_border,hu_border,Distance,o_pop,o_gdp,O_expenditure,O_science,O_education,d_pop,d_gdp,D_expenditure,D_science,D_education,o_aqi,o_pm25,d_aqi,d_pm25,o_indus,d_indus,Var4,province
17716.0,深圳市,保定市,1,1,1817.07,435,220000000.0,46000000.0,3500000,5100000.0,1199,34000000.0,6600000.0,44738,1400000.0,46.1356,26.8757,105.446,65.774,41.44,49.05,626,Guangdong
152254.0,深圳市,保山市,1,0,1617.33,435,220000000.0,46000000.0,3500000,5100000.0,263,6800000.0,2400000.0,8396,441137.0,46.1356,26.8757,44.7232,21.1186,41.44,35.96,7465,Guangdong
397941.0,深圳市,信阳市,1,0,1063.03,435,220000000.0,46000000.0,3500000,5100000.0,911,22000000.0,4500000.0,22204,1000000.0,46.1356,26.8757,86.9124,52.3305,41.44,44.66,1414,Guangdong
6053.0,深圳市,六安市,1,0,1035.46,435,220000000.0,46000000.0,3500000,5100000.0,588,12000000.0,3800000.0,93232,675479.0,46.1356,26.8757,74.8729,44.1073,41.44,43.58,320,Guangdong
5959.0,深圳市,六盘水市,1,0,1044.53,435,220000000.0,46000000.0,3500000,5100000.0,342,15000000.0,2900000.0,61466,668900.0,46.1356,26.8757,53.2232,31.8136,41.44,46.61,309,Guangdong
19560.0,深圳市,兰州市,1,1,1833.83,435,220000000.0,46000000.0,3500000,5100000.0,326,25000000.0,4300000.0,67851,803250.0,46.1356,26.8757,88.1243,42.8729,41.44,32.59,1634,Guangdong
10285.0,深圳市,内江市,1,0,1228.13,435,220000000.0,46000000.0,3500000,5100000.0,415,13000000.0,2200000.0,16910,395664.0,46.1356,26.8757,62.4548,36.3644,41.44,44.3,493,Guangdong
7200000.0,深圳市,北京市,1,0,1951.31,435,220000000.0,46000000.0,3500000,5100000.0,1359,280000000.0,68000000.0,3600000,9600000.0,46.1356,26.8757,85.4887,49.5311,41.44,19.01,289888,Guangdong
9866.0,深圳市,十堰市,1,0,1161.72,435,220000000.0,46000000.0,3500000,5100000.0,346,16000000.0,3400000.0,42705,548306.0,46.1356,26.8757,66.3249,38.4831,41.44,60.1,351,Guangdong
194245.0,深圳市,南京市,1,0,1145.05,435,220000000.0,46000000.0,3500000,5100000.0,681,120000000.0,14000000.0,672942,2200000.0,46.1356,26.8757,74.9209,42.6525,41.44,38.0,6971,Guangdong
320662.0,深圳市,南充市,1,0,1251.18,435,220000000.0,46000000.0,3500000,5100000.0,733,18000000.0,4600000.0,14205,813787.0,46.1356,26.8757,67.9972,44.3164,41.44,43.99,21352,Guangdong
372171.0,深圳市,南昌市,1,0,707.436,435,220000000.0,46000000.0,3500000,5100000.0,525,50000000.0,6500000.0,217331,998001.0,46.1356,26.8757,58.3079,27.2175,41.44,50.04,3359,Guangdong
144838.0,深圳市,南通市,1,0,1274.81,435,220000000.0,46000000.0,3500000,5100000.0,764,77000000.0,8100000.0,272407,1500000.0,46.1356,26.8757,68.6554,41.0198,41.44,45.6,2375,Guangdong
98133.0,深圳市,南阳市,1,0,1180.48,435,220000000.0,46000000.0,3500000,5100000.0,1200,33000000.0,5800000.0,83424,1200000.0,46.1356,26.8757,96.3785,58.8192,41.44,33.79,2317,Guangdong
1600000.0,深圳市,厦门市,1,0,479.834,435,220000000.0,46000000.0,3500000,5100000.0,231,44000000.0,8000000.0,237386,1200000.0,46.1356,26.8757,46.0085,23.2655,41.44,41.64,4260,Guangdong
868.0,深圳市,双鸭山市,1,0,3103.67,435,220000000.0,46000000.0,3500000,5100000.0,94,4600000.0,1500000.0,1007,149681.0,46.1356,26.8757,50.5113,26.1073,41.44,28.57,23,Guangdong
93305.0,深圳市,台州市,1,0,997.338,435,220000000.0,46000000.0,3500000,5100000.0,604,44000000.0,5600000.0,137217,1200000.0,46.1356,26.8757,52.8079,28.2401,41.44,44.27,365,Guangdong
110152.0,深圳市,合肥市,1,0,1074.97,435,220000000.0,46000000.0,3500000,5100000.0,743,70000000.0,9700000.0,695921,1400000.0,46.1356,26.8757,77.4604,46.935,41.44,47.33,4426,Guangdong
982373.0,深圳市,吉安市,1,0,497.951,435,220000000.0,46000000.0,3500000,5100000.0,536,16000000.0,4300000.0,86765,866115.0,46.1356,26.8757,63.274,38.6497,41.44,44.99,5631,Guangdong
8451.0,深圳市,吉林市,1,0,2577.89,435,220000000.0,46000000.0,3500000,5100000.0,415,22000000.0,4000000.0,39761,582762.0,46.1356,26.8757,61.8814,33.9633,41.44,35.32,460,Guangdong
6642.0,深圳市,吕梁市,1,1,1692.24,435,220000000.0,46000000.0,3500000,5100000.0,392,13000000.0,3200000.0,24553,644344.0,46.1356,26.8757,86.1441,50.6243,41.44,28.09,184,Guangdong
5044.0,深圳市,吴忠市,1,1,1801.04,435,220000000.0,46000000.0,3500000,5100000.0,143,5100000.0,2000000.0,13994,309621.0,46.1356,26.8757,83.9011,38.0311,41.44,61.99,35,Guangdong
130492.0,深圳市,周口市,1,0,1242.3,435,220000000.0,46000000.0,3500000,5100000.0,1258,25000000.0,5100000.0,33729,1000000.0,46.1356,26.8757,100.667,58.3475,41.44,49.87,1553,Guangdong
3529.0,深圳市,呼伦贝尔市,1,1,3015.27,435,220000000.0,46000000.0,3500000,5100000.0,260,12000000.0,4400000.0,18871,487322.0,46.1356,26.8757,40.2571,15.3362,41.44,46.24,144,Guangdong
15373.0,深圳市,呼和浩特市,1,1,1998.43,435,220000000.0,46000000.0,3500000,5100000.0,243,27000000.0,4000000.0,36607,535916.0,46.1356,26.8757,81.6356,36.7938,41.44,24.81,824,Guangdong
539651.0,深圳市,咸宁市,1,0,789.006,435,220000000.0,46000000.0,3500000,5100000.0,304,12000000.0,2300000.0,38180,366423.0,46.1356,26.8757,63.2232,35.7966,41.44,57.24,4397,Guangdong
482371.0,深圳市,咸阳市,1,1,1468.41,435,220000000.0,46000000.0,3500000,5100000.0,468,23000000.0,3500000.0,29145,656749.0,46.1356,26.8757,111.155,65.6638,41.44,71.34,16822,Guangdong
77718.0,深圳市,哈尔滨市,1,0,2809.75,435,220000000.0,46000000.0,3500000,5100000.0,955,63000000.0,9600000.0,87425,1200000.0,46.1356,26.8757,66.4548,37.7175,41.44,29.93,6797,Guangdong
9782.0,深圳市,唐山市,1,0,1929.31,435,220000000.0,46000000.0,3500000,5100000.0,755,65000000.0,6600000.0,71110,1300000.0,46.1356,26.8757,96.6271,59.6384,41.44,62.1,137,Guangdong
48855.0,深圳市,商丘市,1,0,1311.06,435,220000000.0,46000000.0,3500000,5100000.0,987,22000000.0,4600000.0,54374,853929.0,46.1356,26.8757,100.054,61.1412,41.44,43.97,438,Guangdong
33110.0,深圳市,商洛市,1,0,1301.33,435,220000000.0,46000000.0,3500000,5100000.0,253,7600000.0,2100000.0,7257,381520.0,46.1356,26.8757,64.7119,35.1638,41.44,43.3,675,Guangdong
31402.0,深圳市,嘉兴市,1,0,1122.71,435,220000000.0,46000000.0,3500000,5100000.0,356,44000000.0,4900000.0,202514,1000000.0,46.1356,26.8757,66.2062,38.3051,41.44,46.2,765,Guangdong
195.0,深圳市,嘉峪关市,1,1,2420.12,435,220000000.0,46000000.0,3500000,5100000.0,21,2100000.0,277274.0,973,41249.0,46.1356,26.8757,82.209,27.2853,41.44,51.86,14,Guangdong
3749.0,深圳市,四平市,1,0,2476.22,435,220000000.0,46000000.0,3500000,5100000.0,320,9400000.0,3000000.0,6956,414471.0,46.1356,26.8757,69.1441,37.9689,41.44,52.11,112,Guangdong
16493.0,深圳市,固原市,1,1,1668.63,435,220000000.0,46000000.0,3500000,5100000.0,151,2700000.0,2300000.0,6822,391610.0,46.1356,26.8757,80.1412,34.0678,41.44,27.41,614,Guangdong
16350.0,深圳市,大同市,1,1,1909.34,435,220000000.0,46000000.0,3500000,5100000.0,318,11000000.0,3300000.0,22012,540778.0,46.1356,26.8757,76.2232,36.0056,41.44,38.54,23,Guangdong
3328.0,深圳市,大庆市,1,1,2763.47,435,220000000.0,46000000.0,3500000,5100000.0,273,27000000.0,2900000.0,4971,439536.0,46.1356,26.8757,51.2232,26.6243,41.44,62.09,116,Guangdong
650678.0,深圳市,大连市,1,0,2023.12,435,220000000.0,46000000.0,3500000,5100000.0,595,70000000.0,9200000.0,121861,1100000.0,46.1356,26.8757,59.3701,29.2486,41.44,38.42,3409,Guangdong
7089.0,深圳市,天水市,1,1,1574.0,435,220000000.0,46000000.0,3500000,5100000.0,371,6000000.0,2800000.0,12025,590652.0,46.1356,26.8757,66.8559,35.0989,41.44,40.14,951,Guangdong
391245.0,深圳市,天津市,1,0,1867.41,435,220000000.0,46000000.0,3500000,5100000.0,1050,190000000.0,33000000.0,1200000,4400000.0,46.1356,26.8757,83.1412,49.3475,41.44,40.94,3676,Guangdong
43842.0,深圳市,太原市,1,1,1708.83,435,220000000.0,46000000.0,3500000,5100000.0,369,34000000.0,4800000.0,185297,730005.0,46.1356,26.8757,100.949,55.9548,41.44,36.52,816,Guangdong
83209.0,深圳市,威海市,1,0,1777.9,435,220000000.0,46000000.0,3500000,5100000.0,256,35000000.0,3600000.0,150309,805473.0,46.1356,26.8757,60.1158,26.0452,41.44,47.52,197,Guangdong
247180.0,深圳市,娄底市,1,0,634.781,435,220000000.0,46000000.0,3500000,5100000.0,454,14000000.0,2800000.0,11932,493858.0,46.1356,26.8757,58.3277,30.3023,41.44,52.31,22,Guangdong
374547.0,深圳市,孝感市,1,0,954.714,435,220000000.0,46000000.0,3500000,5100000.0,519,17000000.0,3600000.0,105530,597025.0,46.1356,26.8757,74.6525,42.9322,41.44,46.23,556,Guangdong
280143.0,深圳市,宁德市,1,0,742.756,435,220000000.0,46000000.0,3500000,5100000.0,351,18000000.0,3000000.0,25757,558140.0,46.1356,26.8757,47.0508,24.1299,41.44,51.17,8862,Guangdong
126049.0,深圳市,宁波市,1,0,1095.39,435,220000000.0,46000000.0,3500000,5100000.0,597,98000000.0,14000000.0,587880,2100000.0,46.1356,26.8757,56.2994,31.7316,41.44,49.53,2779,Guangdong
5258.0,深圳市,安庆市,1,0,925.473,435,220000000.0,46000000.0,3500000,5100000.0,531,17000000.0,3700000.0,95817,714367.0,46.1356,26.8757,71.5678,43.7316,41.44,43.69,182,Guangdong
3886.0,深圳市,安康市,1,0,1247.59,435,220000000.0,46000000.0,3500000,5100000.0,305,9700000.0,2700000.0,12862,605572.0,46.1356,26.8757,61.3051,35.3051,41.44,43.51,276,Guangdong
52522.0,深圳市,安阳市,1,0,1474.86,435,220000000.0,46000000.0,3500000,5100000.0,624,22000000.0,3200000.0,43210,695155.0,46.1356,26.8757,114.124,72.3559,41.44,45.1,1601,Guangdong
4988.0,深圳市,安顺市,1,0,937.609,435,220000000.0,46000000.0,3500000,5100000.0,301,8000000.0,2600000.0,26357,476345.0,46.1356,26.8757,50.1017,29.7571,41.44,38.83,271,Guangdong
2955.0,深圳市,定西市,1,1,1683.67,435,220000000.0,46000000.0,3500000,5100000.0,303,3300000.0,2200000.0,9309,483714.0,46.1356,26.8757,78.6469,39.6723,41.44,29.63,112,Guangdong
9182.0,深圳市,宜宾市,1,0,1184.35,435,220000000.0,46000000.0,3500000,5100000.0,555,18000000.0,3700000.0,29251,728467.0,46.1356,26.8757,75.2571,49.6384,41.44,51.06,858,Guangdong
188163.0,深圳市,宜昌市,1,0,962.498,435,220000000.0,46000000.0,3500000,5100000.0,392,39000000.0,4900000.0,143600,695194.0,46.1356,26.8757,78.726,51.1441,41.44,55.96,1110,Guangdong
278338.0,深圳市,宜春市,1,0,647.935,435,220000000.0,46000000.0,3500000,5100000.0,602,20000000.0,4800000.0,164296,906585.0,46.1356,26.8757,64.6149,41.5203,41.44,37.67,429,Guangdong
23392.0,深圳市,宝鸡市,1,1,1478.52,435,220000000.0,46000000.0,3500000,5100000.0,381,22000000.0,3000000.0,42777,598546.0,46.1356,26.8757,86.6045,50.0847,41.44,66.26,481,Guangdong
3931.0,深圳市,宣城市,1,0,1024.29,435,220000000.0,46000000.0,3500000,5100000.0,280,12000000.0,2700000.0,112055,410386.0,46.1356,26.8757,67.6695,42.8983,41.44,40.49,66,Guangdong
4171.0,深圳市,宿州市,1,0,1291.32,435,220000000.0,46000000.0,3500000,5100000.0,656,15000000.0,3500000.0,39433,681240.0,46.1356,26.8757,89.9661,56.887,41.44,38.42,180,Guangdong
7155.0,深圳市,宿迁市,1,0,1319.99,435,220000000.0,46000000.0,3500000,5100000.0,591,26000000.0,4200000.0,74948,718379.0,46.1356,26.8757,84.7966,53.096,41.44,49.5,99,Guangdong
1100000.0,深圳市,岳阳市,1,0,732.584,435,220000000.0,46000000.0,3500000,5100000.0,567,31000000.0,4900000.0,54559,650021.0,46.1356,26.8757,70.0085,42.6808,41.44,38.93,14478,Guangdong
120954.0,深圳市,崇左市,1,0,735.451,435,220000000.0,46000000.0,3500000,5100000.0,250,9100000.0,2200000.0,11033,344970.0,46.1356,26.8757,52.8588,30.4209,41.44,47.77,240,Guangdong
24934.0,深圳市,巴中市,1,0,1270.66,435,220000000.0,46000000.0,3500000,5100000.0,376,6000000.0,2800000.0,7103,496988.0,46.1356,26.8757,52.3785,30.4463,41.44,43.56,3384,Guangdong
517.0,深圳市,巴彦淖尔市,1,1,2162.6,435,220000000.0,46000000.0,3500000,5100000.0,174,8100000.0,2500000.0,7707,278987.0,46.1356,26.8757,75.7853,33.709,41.44,35.6,17,Guangdong
32765.0,深圳市,常州市,1,0,1151.26,435,220000000.0,46000000.0,3500000,5100000.0,379,66000000.0,5500000.0,250894,978778.0,46.1356,26.8757,66.2119,44.0791,41.44,46.36,1211,Guangdong
314768.0,深圳市,常德市,1,0,799.046,435,220000000.0,46000000.0,3500000,5100000.0,606,31000000.0,4900000.0,54747,685855.0,46.1356,26.8757,66.0452,40.8616,41.44,47.57,2395,Guangdong
7675.0,深圳市,平凉市,1,1,1590.66,435,220000000.0,46000000.0,3500000,5100000.0,234,3500000.0,1900000.0,5355,382906.0,46.1356,26.8757,71.983,35.8785,41.44,23.72,372,Guangdong
17987.0,深圳市,平顶山市,1,0,1253.16,435,220000000.0,46000000.0,3500000,5100000.0,567,20000000.0,3200000.0,37436,607902.0,46.1356,26.8757,102.023,64.2599,41.44,51.9,361,Guangdong
28563.0,深圳市,广元市,1,1,1365.15,435,220000000.0,46000000.0,3500000,5100000.0,303,7300000.0,2500000.0,9827,411449.0,46.1356,26.8757,54.5734,25.7401,41.44,51.34,1791,Guangdong
17903.0,深圳市,广安市,1,0,1159.19,435,220000000.0,46000000.0,3500000,5100000.0,465,12000000.0,2600000.0,6111,589075.0,46.1356,26.8757,63.1469,37.0085,41.44,44.92,991,Guangdong
18000000.0,深圳市,广州市,0,0,101.426,435,220000000.0,46000000.0,3500000,5100000.0,898,220000000.0,22000000.0,1700000,4000000.0,46.1356,26.8757,56.4887,33.387,41.44,27.97,526958,Guangdong
81464.0,深圳市,庆阳市,1,1,1634.04,435,220000000.0,46000000.0,3500000,5100000.0,270,5900000.0,2300000.0,13945,427411.0,46.1356,26.8757,74.2825,32.678,41.44,51.88,5061,Guangdong
48714.0,深圳市,廊坊市,1,0,1855.05,435,220000000.0,46000000.0,3500000,5100000.0,474,29000000.0,5800000.0,66840,969083.0,46.1356,26.8757,87.226,50.9718,41.44,38.63,539,Guangdong
19074.0,深圳市,延安市,1,1,1604.76,435,220000000.0,46000000.0,3500000,5100000.0,238,13000000.0,3500000.0,21197,532299.0,46.1356,26.8757,73.404,35.3559,41.44,43.17,70,Guangdong
23108.0,深圳市,开封市,1,0,1337.0,435,220000000.0,46000000.0,3500000,5100000.0,559,19000000.0,3300000.0,33187,567787.0,46.1356,26.8757,107.845,64.6751,41.44,34.99,416,Guangdong
4324.0,深圳市,张家口市,1,1,2014.22,435,220000000.0,46000000.0,3500000,5100000.0,465,14000000.0,4700000.0,20821,799876.0,46.1356,26.8757,74.1695,30.9322,41.44,38.92,88,Guangdong
26724.0,深圳市,张家界市,1,0,847.59,435,220000000.0,46000000.0,3500000,5100000.0,170,5400000.0,1500000.0,6401,207888.0,46.1356,26.8757,54.1045,29.1525,41.44,15.71,612,Guangdong
2437.0,深圳市,张掖市,1,1,2259.48,435,220000000.0,46000000.0,3500000,5100000.0,131,3800000.0,1600000.0,6798,234646.0,46.1356,26.8757,80.3814,36.0339,41.44,23.36,37,Guangdong
12529.0,深圳市,徐州市,1,0,1350.81,435,220000000.0,46000000.0,3500000,5100000.0,1039,66000000.0,8300000.0,215540,1700000.0,46.1356,26.8757,101.548,65.2938,41.44,43.2,67,Guangdong
5209.0,深圳市,德州市,1,0,1641.03,435,220000000.0,46000000.0,3500000,5100000.0,595,31000000.0,3600000.0,51520,684171.0,46.1356,26.8757,97.8559,54.4124,41.44,49.7,65,Guangdong
25336.0,深圳市,德阳市,1,1,1366.91,435,220000000.0,46000000.0,3500000,5100000.0,388,20000000.0,2400000.0,21105,362272.0,46.1356,26.8757,72.4407,41.4576,41.44,49.48,413,Guangdong
3290.0,深圳市,忻州市,1,1,1806.88,435,220000000.0,46000000.0,3500000,5100000.0,308,8700000.0,2900000.0,18721,471097.0,46.1356,26.8757,89.9604,51.6921,41.44,31.45,131,Guangdong
121127.0,深圳市,怀化市,1,0,697.997,435,220000000.0,46000000.0,3500000,5100000.0,522,14000000.0,4100000.0,43841,699040.0,46.1356,26.8757,62.0791,33.1384,41.44,19.88,155,Guangdong
25000000.0,深圳市,惠州市,0,0,78.2913,435,220000000.0,46000000.0,3500000,5100000.0,369,38000000.0,5500000.0,258472,1100000.0,46.1356,26.8757,49.9831,26.6045,41.44,56.85,845587,Guangdong
2900000.0,深圳市,成都市,1,1,1371.14,435,220000000.0,46000000.0,3500000,5100000.0,1435,140000000.0,18000000.0,532565,2500000.0,46.1356,26.8757,73.9153,46.9237,41.44,43.92,126516,Guangdong
23380.0,深圳市,扬州市,1,0,1250.91,435,220000000.0,46000000.0,3500000,5100000.0,460,51000000.0,5100000.0,149805,903569.0,46.1356,26.8757,79.2373,46.4266,41.44,47.9,573,Guangdong
2669.0,深圳市,承德市,1,1,2088.42,435,220000000.0,46000000.0,3500000,5100000.0,380,15000000.0,3400000.0,21410,663827.0,46.1356,26.8757,70.3164,31.2062,41.44,45.97,18,Guangdong
147919.0,深圳市,抚州市,1,0,602.002,435,220000000.0,46000000.0,3500000,5100000.0,431,14000000.0,3600000.0,78134,622552.0,46.1356,26.8757,57.9915,35.452,41.44,46.5,152,Guangdong
4401.0,深圳市,抚顺市,1,0,2329.51,435,220000000.0,46000000.0,3500000,5100000.0,211,9500000.0,1800000.0,2514,198551.0,46.1356,26.8757,73.2034,42.0198,41.44,57.98,109,Guangdong
2900000.0,深圳市,揭阳市,0,0,225.715,435,220000000.0,46000000.0,3500000,5100000.0,703,20000000.0,2800000.0,19020,663597.0,46.1356,26.8757,58.2712,33.7175,41.44,59.77,77369,Guangdong
100564.0,深圳市,攀枝花市,1,0,1373.47,435,220000000.0,46000000.0,3500000,5100000.0,109,11000000.0,1400000.0,13573,249453.0,46.1356,26.8757,57.0989,33.0141,41.44,65.1,2731,Guangdong
92939.0,深圳市,新乡市,1,0,1408.13,435,220000000.0,46000000.0,3500000,5100000.0,647,24000000.0,3700000.0,84934,696476.0,46.1356,26.8757,100.24,60.4972,41.44,42.89,354,Guangdong
33087.0,深圳市,新余市,1,0,595.256,435,220000000.0,46000000.0,3500000,5100000.0,122,11000000.0,1600000.0,25604,212330.0,46.1356,26.8757,61.0932,37.3136,41.44,52.82,11,Guangdong
63524.0,深圳市,无锡市,1,0,1163.7,435,220000000.0,46000000.0,3500000,5100000.0,493,110000000.0,9900000.0,422110,1500000.0,46.1356,26.8757,72.3559,42.1977,41.44,41.33,2207,Guangdong
172202.0,深圳市,日照市,1,0,1522.42,435,220000000.0,46000000.0,3500000,5100000.0,304,20000000.0,2300000.0,41375,484538.0,46.1356,26.8757,76.8446,41.1638,41.44,50.06,8261,Guangdong
167977.0,深圳市,昆明市,1,0,1223.13,435,220000000.0,46000000.0,3500000,5100000.0,563,49000000.0,7800000.0,168930,1200000.0,46.1356,26.8757,48.9322,26.6921,41.44,38.71,5807,Guangdong
7391.0,深圳市,昭通市,1,0,1191.68,435,220000000.0,46000000.0,3500000,5100000.0,619,8300000.0,4200000.0,9494,999357.0,46.1356,26.8757,49.4096,20.0706,41.44,49.28,400,Guangdong
5731.0,深圳市,晋中市,1,1,1635.55,435,220000000.0,46000000.0,3500000,5100000.0,332,13000000.0,2800000.0,24569,488690.0,46.1356,26.8757,92.6299,52.7938,41.44,31.95,153,Guangdong
10936.0,深圳市,晋城市,1,0,1452.48,435,220000000.0,46000000.0,3500000,5100000.0,221,12000000.0,1800000.0,13307,337864.0,46.1356,26.8757,102.266,58.8023,41.44,30.34,89,Guangdong
35606.0,深圳市,普洱市,1,0,1430.7,435,220000000.0,46000000.0,3500000,5100000.0,253,6200000.0,2700000.0,15395,478032.0,46.1356,26.8757,38.678,17.9633,41.44,39.75,745,Guangdong
22661.0,深圳市,景德镇市,1,0,818.906,435,220000000.0,46000000.0,3500000,5100000.0,169,7900000.0,1900000.0,39606,278696.0,46.1356,26.8757,50.4972,28.791,41.44,44.54,193,Guangdong
7595.0,深圳市,曲靖市,1,0,1123.98,435,220000000.0,46000000.0,3500000,5100000.0,661,19000000.0,4400000.0,27744,1100000.0,46.1356,26.8757,51.0847,27.4237,41.44,47.4,297,Guangdong
3646.0,深圳市,朔州市,1,1,1883.75,435,220000000.0,46000000.0,3500000,5100000.0,164,9800000.0,1400000.0,8127,233470.0,46.1356,26.8757,91.565,42.4153,41.44,37.42,22,Guangdong
1240.0,深圳市,朝阳市,1,0,2152.08,435,220000000.0,46000000.0,3500000,5100000.0,336,7600000.0,2300000.0,3797,375108.0,46.1356,26.8757,74.7062,38.3814,41.44,30.65,18,Guangdong
4550.0,深圳市,本溪市,1,0,2269.42,435,220000000.0,46000000.0,3500000,5100000.0,148,7800000.0,1400000.0,4933,190208.0,46.1356,26.8757,60.7288,32.904,41.44,47.92,53,Guangdong
144148.0,深圳市,来宾市,1,0,520.457,435,220000000.0,46000000.0,3500000,5100000.0,268,6600000.0,1800000.0,2532,311471.0,46.1356,26.8757,62.2514,38.9802,41.44,34.75,10,Guangdong
275201.0,深圳市,杭州市,1,0,982.815,435,220000000.0,46000000.0,3500000,5100000.0,754,130000000.0,15000000.0,923236,2800000.0,46.1356,26.8757,64.3814,37.3701,41.44,33.6,9413,Guangdong
1384.0,深圳市,松原市,1,0,2606.31,435,220000000.0,46000000.0,3500000,5100000.0,275,14000000.0,2700000.0,2619,367008.0,46.1356,26.8757,61.6215,27.4379,41.44,43.61,46,Guangdong
4547.0,深圳市,枣庄市,1,0,1406.93,435,220000000.0,46000000.0,3500000,5100000.0,418,23000000.0,2500000.0,21150,508597.0,46.1356,26.8757,98.9209,58.0537,41.44,53.27,135,Guangdong
319931.0,深圳市,柳州市,1,0,567.151,435,220000000.0,46000000.0,3500000,5100000.0,387,28000000.0,3700000.0,41332,707633.0,46.1356,26.8757,60.3164,39.6102,41.44,57.48,22,Guangdong
1000000.0,深圳市,株洲市,1,0,513.202,435,220000000.0,46000000.0,3500000,5100000.0,403,25000000.0,4500000.0,120030,544617.0,46.1356,26.8757,66.6412,41.6893,41.44,45.01,2445,Guangdong
2100000.0,深圳市,梅州市,0,0,272.557,435,220000000.0,46000000.0,3500000,5100000.0,550,11000000.0,4000000.0,61918,787524.0,46.1356,26.8757,47.7486,27.2486,41.44,42.88,58167,Guangdong
621100.0,深圳市,梧州市,1,0,348.457,435,220000000.0,46000000.0,3500000,5100000.0,349,13000000.0,2400000.0,11509,497093.0,46.1356,26.8757,56.9576,36.0254,41.44,56.68,1202,Guangdong
9901.0,深圳市,榆林市,1,1,1763.45,435,220000000.0,46000000.0,3500000,5100000.0,385,34000000.0,5600000.0,60697,1000000.0,46.1356,26.8757,77.3588,34.6554,41.44,58.87,187,Guangdong
1025.0,深圳市,武威市,1,1,2021.54,435,220000000.0,46000000.0,3500000,5100000.0,190,4300000.0,2000000.0,7472,306035.0,46.1356,26.8757,89.7458,41.6949,41.44,31.62,85,Guangdong
3000000.0,深圳市,武汉市,1,0,900.03,435,220000000.0,46000000.0,3500000,5100000.0,854,130000000.0,17000000.0,1100000,2700000.0,46.1356,26.8757,77.3192,46.7599,41.44,43.71,17922,Guangdong
22890.0,深圳市,毕节市,1,0,1053.73,435,220000000.0,46000000.0,3500000,5100000.0,923,18000000.0,5300000.0,106618,1300000.0,46.1356,26.8757,54.5226,31.3898,41.44,31.81,1358,Guangdong
739185.0,深圳市,永州市,1,0,437.443,435,220000000.0,46000000.0,3500000,5100000.0,642,17000000.0,4300000.0,42140,764935.0,46.1356,26.8757,66.4915,45.0593,41.44,39.58,3012,Guangdong
91459.0,深圳市,汉中市,1,1,1363.55,435,220000000.0,46000000.0,3500000,5100000.0,382,13000000.0,3100000.0,18202,602428.0,46.1356,26.8757,72.1412,44.322,41.44,50.42,3461,Guangdong
2100000.0,深圳市,汕头市,0,0,273.555,435,220000000.0,46000000.0,3500000,5100000.0,565,24000000.0,3300000.0,49200,789092.0,46.1356,26.8757,50.9576,24.9379,41.44,50.4,52862,Guangdong
3100000.0,深圳市,汕尾市,0,0,157.423,435,220000000.0,46000000.0,3500000,5100000.0,363,8500000.0,2200000.0,45660,408397.0,46.1356,26.8757,48.0904,21.8814,41.44,44.83,87036,Guangdong
1500000.0,深圳市,江门市,0,0,163.151,435,220000000.0,46000000.0,3500000,5100000.0,396,27000000.0,3300000.0,110216,732484.0,46.1356,26.8757,56.887,29.6017,41.44,49.77,22898,Guangdong
4909.0,深圳市,池州市,1,0,922.119,435,220000000.0,46000000.0,3500000,5100000.0,162,6200000.0,1400000.0,12792,199971.0,46.1356,26.8757,70.5028,44.3107,41.44,49.57,135,Guangdong
63515.0,深圳市,沈阳市,1,0,2299.76,435,220000000.0,46000000.0,3500000,5100000.0,737,58000000.0,8600000.0,161669,1100000.0,46.1356,26.8757,69.8475,39.1638,41.44,39.2,1865,Guangdong
8129.0,深圳市,沧州市,1,0,1751.36,435,220000000.0,46000000.0,3500000,5100000.0,778,36000000.0,5500000.0,46063,1200000.0,46.1356,26.8757,95.2994,57.952,41.44,50.01,203,Guangdong
182410.0,深圳市,河池市,1,0,702.893,435,220000000.0,46000000.0,3500000,5100000.0,430,7300000.0,3300000.0,12191,610975.0,46.1356,26.8757,50.5791,28.6921,41.44,22.91,125,Guangdong
3500000.0,深圳市,河源市,0,0,182.741,435,220000000.0,46000000.0,3500000,5100000.0,373,9500000.0,2800000.0,43028,584167.0,46.1356,26.8757,48.7401,28.0085,41.44,54.72,97065,Guangdong
1000000.0,深圳市,泉州市,1,0,522.934,435,220000000.0,46000000.0,3500000,5100000.0,742,75000000.0,6400000.0,149060,1400000.0,46.1356,26.8757,53.274,24.0904,41.44,56.14,2920,Guangdong
8995.0,深圳市,泰安市,1,0,1514.43,435,220000000.0,46000000.0,3500000,5100000.0,571,36000000.0,3600000.0,41736,690131.0,46.1356,26.8757,90.8107,51.4859,41.44,42.7,209,Guangdong
12724.0,深圳市,泰州市,1,0,1260.78,435,220000000.0,46000000.0,3500000,5100000.0,505,47000000.0,4800000.0,132911,765702.0,46.1356,26.8757,77.8333,47.9096,41.44,50.51,386,Guangdong
12531.0,深圳市,泸州市,1,0,1090.55,435,220000000.0,46000000.0,3500000,5100000.0,510,16000000.0,3700000.0,31324,693513.0,46.1356,26.8757,65.9184,39.7415,41.44,57.72,606,Guangdong
54058.0,深圳市,洛阳市,1,0,1318.77,435,220000000.0,46000000.0,3500000,5100000.0,737,43000000.0,5500000.0,135537,986725.0,46.1356,26.8757,99.565,59.7599,41.44,37.74,399,Guangdong
